"TRADINGDATE","FUNDCLASSID","SYMBOL","NAV","ACCUMULATIVENAV","NAVGROWTHRATE","ACCUMULATIVENAVGROWTH","ADJUSTFACTOR","ACCADJUSTFACTOR","ADJUSTEDNAV","ADJUSTEDNAVGROWTH","RISKPREMIUM","UPDATEID","UPDATESTATE","UPDATETIME","BUSINESSTIME","UTSID"
2021-02-03 00:00:00.000,202000007287,"004685",1.6862,1.6862,-1.160610,-1.160610,1.000000,1.000000,1.686200,-1.160610,-1.164710,178240646,1,2021-02-03 22:13:39.000,2021-02-03 20:52:03.000,44627856
2021-08-09 00:00:00.000,202000007287,"004685",2.1100,2.1100,1.005266,1.005266,1.000000,1.000000,2.110000,1.005266,1.001166,197372904,1,2021-08-09 22:12:53.000,2021-08-09 20:51:40.000,46545665
2021-09-23 00:00:00.000,202000007287,"004685",2.3491,2.3491,1.040905,1.040905,1.000000,1.000000,2.349100,1.040905,1.036805,199243574,1,2021-09-23 22:15:39.000,2021-09-23 20:51:29.000,48978868
2021-11-10 00:00:00.000,202000007287,"004685",2.2649,2.2649,0.706981,0.706981,1.000000,1.000000,2.264900,0.706981,0.702881,199828214,1,2021-11-10 22:17:27.000,2021-11-10 20:52:04.000,49692177
2022-03-30 00:00:00.000,202000007287,"004685",2.8335,2.8335,0.832711,0.832711,1.000000,1.000000,2.833500,0.832711,0.828611,264972744,1,2022-03-30 22:18:50.000,2022-03-30 20:49:11.000,52380371
2022-04-29 00:00:00.000,202000007287,"004685",2.6199,2.6199,3.688606,3.688606,1.000000,1.000000,2.619900,3.688606,3.684506,265446670,1,2022-04-29 23:16:22.000,2022-04-29 21:46:46.000,52815438
2022-06-01 00:00:00.000,202000007287,"004685",2.9864,2.9864,0.609777,0.609777,1.000000,1.000000,2.986400,0.609777,0.605677,266092856,1,2022-06-01 22:19:10.000,2022-06-01 20:49:48.000,53418464
2022-10-13 00:00:00.000,202000007287,"004685",3.2495,3.2495,0.566353,0.566353,1.000000,1.000000,3.249500,0.566353,0.562253,270595661,1,2022-10-13 23:29:32.000,2022-10-13 21:48:18.000,55333784
2022-12-06 00:00:00.000,202000007287,"004685",3.5959,3.5959,-0.613582,-0.613582,1.000000,1.000000,3.595900,-0.613582,-0.617682,271836341,1,2022-12-06 23:20:21.000,2022-12-06 21:48:52.000,56276040
2023-02-21 00:00:00.000,202000007287,"004685",3.8260,3.8260,0.102038,0.102038,1.000000,1.000000,3.826000,0.102038,0.097938,273736918,1,2023-02-21 21:23:52.000,2023-02-21 19:47:22.000,57413783
2023-03-13 00:00:00.000,202000007287,"004685",3.7838,3.7838,-0.271474,-0.271474,1.000000,1.000000,3.783800,-0.271474,-0.275574,274176551,1,2023-03-13 23:21:09.000,2023-03-13 21:47:58.000,57824237
2023-04-06 00:00:00.000,202000007287,"004685",3.6707,3.6707,-0.826737,-0.826737,1.000000,1.000000,3.670700,-0.826737,-0.830837,274613413,1,2023-04-06 23:25:25.000,2023-04-06 21:45:58.000,58234273
2017-11-27 00:00:00.000,202000007287,"004685",1.0168,1.0168,-0.039324,-0.039324,1.000000,1.000000,1.016800,-0.039324,-0.043424,35214403,1,2017-11-28 06:02:38.000,2017-11-27 20:51:29.000,15358460
2018-01-22 00:00:00.000,202000007287,"004685",1.0199,1.0199,0.127626,0.127626,1.000000,1.000000,1.019900,0.127626,0.123526,41291050,1,2018-01-23 07:22:43.000,2018-01-22 21:51:14.000,16615315
2018-04-16 00:00:00.000,202000007287,"004685",1.0408,1.0408,0.202176,0.202176,1.000000,1.000000,1.040800,0.202176,0.198076,43638195,1,2018-04-17 08:22:41.000,2018-04-16 22:50:50.000,17696605
2018-04-17 00:00:00.000,202000007287,"004685",1.0409,1.0409,0.009608,0.009608,1.000000,1.000000,1.040900,0.009608,0.005508,43643170,1,2018-04-18 08:50:09.000,2018-04-17 20:51:45.000,17706868
2018-06-28 00:00:00.000,202000007287,"004685",1.0465,1.0465,-0.276348,-0.276348,1.000000,1.000000,1.046500,-0.276348,-0.280448,46397778,1,2018-06-29 15:40:41.000,2018-06-28 20:52:05.000,18639466
2018-08-31 00:00:00.000,202000007287,"004685",1.0580,1.0580,-0.094429,-0.094429,1.000000,1.000000,1.058000,-0.094429,-0.098529,47445660,1,2018-09-01 10:14:06.000,2018-08-31 20:52:03.000,19483758
2018-11-20 00:00:00.000,202000007287,"004685",1.0831,1.0831,0.046185,0.046185,1.000000,1.000000,1.083100,0.046185,0.042085,57206025,1,2018-11-21 01:35:06.000,2018-11-20 20:50:32.000,20634071
2019-01-18 00:00:00.000,202000007287,"004685",1.0893,1.0893,-0.009179,-0.009179,1.000000,1.000000,1.089300,-0.009179,-0.013279,68266620,1,2019-01-19 02:31:44.000,2019-01-18 19:50:36.000,22037154
2019-05-15 00:00:00.000,202000007287,"004685",1.1196,1.1196,1.101680,1.101680,1.000000,1.000000,1.119600,1.101680,1.097580,87528378,1,2019-07-04 01:59:41.000,2019-05-15 20:51:08.000,26384849
2019-08-23 00:00:00.000,202000007287,"004685",1.1245,1.1245,-0.035559,-0.035559,1.000000,1.000000,1.124500,-0.035559,-0.039659,138444536,1,2019-08-26 19:05:18.000,2019-08-23 20:50:50.000,28012395
2019-11-28 00:00:00.000,202000007287,"004685",1.1418,1.1418,0.052576,0.052576,1.000000,1.000000,1.141800,0.052576,0.048476,147455174,1,2019-11-29 19:06:11.000,2019-11-28 19:54:11.000,30756554
2020-03-09 00:00:00.000,202000007287,"004685",1.2873,1.2873,-1.627694,-1.627694,1.000000,1.000000,1.287300,-1.627694,-1.631794,153099798,1,2020-03-10 01:38:40.000,2020-03-09 20:51:34.000,37871123
2020-05-08 00:00:00.000,202000007287,"004685",1.3122,1.3122,1.343837,1.343837,1.000000,1.000000,1.312200,1.343837,1.339737,154139204,1,2020-05-08 22:06:43.000,2020-05-08 20:52:25.000,39405442
2020-08-04 00:00:00.000,202000007287,"004685",1.6677,1.6677,0.234403,0.234403,1.000000,1.000000,1.667700,0.234403,0.230303,156352600,1,2020-08-04 22:05:24.000,2020-08-04 20:51:55.000,40320183
2020-09-08 00:00:00.000,202000007287,"004685",1.8461,1.8461,1.545655,1.545655,1.000000,1.000000,1.846100,1.545655,1.541555,156735821,1,2020-09-08 22:06:23.000,2020-09-08 20:52:12.000,40638837
2020-12-02 00:00:00.000,202000007287,"004685",1.9024,1.9024,0.131586,0.131586,1.000000,1.000000,1.902400,0.131586,0.127486,164556830,1,2020-12-02 22:14:06.000,2020-12-02 20:42:56.000,42455010
2021-01-08 00:00:00.000,202000007287,"004685",1.7794,1.7794,-0.033708,-0.033708,1.000000,1.000000,1.779400,-0.033708,-0.037808,177856242,1,2021-01-08 23:13:38.000,2021-01-08 21:52:08.000,44289217
2021-02-26 00:00:00.000,202000007287,"004685",1.8064,1.8064,0.227487,0.227487,1.000000,1.000000,1.806400,0.227487,0.223387,178616524,1,2021-02-26 22:13:33.000,2021-02-26 20:51:26.000,44796932
2021-05-06 00:00:00.000,202000007287,"004685",1.9759,1.9759,0.718728,0.718728,1.000000,1.000000,1.975900,0.718728,0.714628,179373943,1,2021-05-06 22:14:00.000,2021-05-06 20:52:16.000,45474566
2021-07-05 00:00:00.000,202000007287,"004685",2.0679,2.0679,1.016072,1.016072,1.000000,1.000000,2.067900,1.016072,1.011972,196670028,1,2021-07-05 23:09:45.000,2021-07-05 21:52:40.000,46140663
2021-08-20 00:00:00.000,202000007287,"004685",2.1651,2.1651,-0.050780,-0.050780,1.000000,1.000000,2.165100,-0.050780,-0.054880,197565089,1,2021-08-20 23:11:55.000,2021-08-20 21:51:56.000,46752274
2021-10-11 00:00:00.000,202000007287,"004685",2.3155,2.3155,-0.120778,-0.120778,1.000000,1.000000,2.315500,-0.120778,-0.124878,199384118,1,2021-10-11 22:15:24.000,2021-10-11 20:53:20.000,49272491
2021-12-24 00:00:00.000,202000007287,"004685",2.5214,2.5214,-1.005104,-1.005104,1.000000,1.000000,2.521400,-1.005104,-1.009204,202157892,1,2021-12-24 23:14:48.000,2021-12-24 21:51:53.000,50838079
2022-01-27 00:00:00.000,202000007287,"004685",2.5038,2.5038,-2.412597,-2.412597,1.000000,1.000000,2.503800,-2.412597,-2.416697,259137469,1,2022-01-27 22:17:33.000,2022-01-27 20:51:58.000,51521630
2022-04-06 00:00:00.000,202000007287,"004685",2.9107,2.9107,2.230261,2.230261,1.000000,1.000000,2.910700,2.230261,2.226161,265028170,1,2022-04-06 21:18:10.000,2022-04-06 19:46:14.000,52430298
2022-05-06 00:00:00.000,202000007287,"004685",2.6265,2.6265,-0.624291,-0.624291,1.000000,1.000000,2.626500,-0.624291,-0.628391,265496392,1,2022-05-06 22:17:34.000,2022-05-06 20:49:46.000,52860739
2022-08-23 00:00:00.000,202000007287,"004685",3.4432,3.4432,0.787402,0.787402,1.000000,1.000000,3.443200,0.787402,0.783302,269704611,1,2022-08-23 23:17:47.000,2022-08-23 21:48:26.000,54704299
2022-11-16 00:00:00.000,202000007287,"004685",3.5108,3.5108,0.411852,0.411852,1.000000,1.000000,3.510800,0.411852,0.407752,271184037,1,2022-11-16 23:18:48.000,2022-11-16 21:47:23.000,55891039
2023-03-20 00:00:00.000,202000007287,"004685",3.7594,3.7594,0.090522,0.090522,1.000000,1.000000,3.759400,0.090522,0.086422,274299049,1,2023-03-20 21:31:30.000,2023-03-20 19:45:58.000,57936774
2023-04-12 00:00:00.000,202000007287,"004685",3.6676,3.6676,0.683559,0.683559,1.000000,1.000000,3.667600,0.683559,0.679459,275073497,1,2023-04-12 23:25:09.000,2023-04-12 21:46:58.000,58646199
2018-03-28 00:00:00.000,202000007287,"004685",1.0340,1.0340,0.029022,0.029022,1.000000,1.000000,1.034000,0.029022,0.024922,42760402,1,2018-03-29 07:39:16.000,2018-03-28 20:51:27.000,17562903
2018-05-14 00:00:00.000,202000007287,"004685",1.0444,1.0444,-0.009574,-0.009574,1.000000,1.000000,1.044400,-0.009574,-0.013674,45227169,1,2018-05-15 07:49:19.000,2018-05-14 20:52:05.000,17969831
2018-07-13 00:00:00.000,202000007287,"004685",1.0614,1.0614,0.283447,0.283447,1.000000,1.000000,1.061400,0.283447,0.279347,46854661,1,2018-07-14 08:08:33.000,2018-07-13 21:51:04.000,18999759
2018-09-17 00:00:00.000,202000007287,"004685",1.0572,1.0572,0.018921,0.018921,1.000000,1.000000,1.057200,0.018921,0.014821,54049801,1,2018-09-18 08:15:49.000,2018-09-17 20:52:05.000,19743012
2018-11-15 00:00:00.000,202000007287,"004685",1.0817,1.0817,0.027742,0.027742,1.000000,1.000000,1.081700,0.027742,0.023642,57158488,1,2018-11-16 01:40:05.000,2018-11-15 19:50:53.000,20592094
2019-01-14 00:00:00.000,202000007287,"004685",1.0888,1.0888,-0.018365,-0.018365,1.000000,1.000000,1.088800,-0.018365,-0.022465,68191013,1,2019-01-15 02:43:40.000,2019-01-14 20:50:53.000,21974293
2019-03-27 00:00:00.000,202000007287,"004685",1.0964,1.0964,0.054755,0.054755,1.000000,1.000000,1.096400,0.054755,0.050655,70684101,1,2019-03-28 03:19:55.000,2019-03-27 20:50:28.000,23240588
2019-07-17 00:00:00.000,202000007287,"004685",1.1426,1.1426,-0.061226,-0.061226,1.000000,1.000000,1.142600,-0.061226,-0.065326,137876932,1,2019-07-18 19:06:22.000,2019-07-18 09:10:09.000,27019742
2019-09-09 00:00:00.000,202000007287,"004685",1.1607,1.1607,0.860271,0.860271,1.000000,1.000000,1.160700,0.860271,0.856171,139210336,1,2019-09-10 19:04:45.000,2019-09-09 20:52:10.000,28548454
2020-02-21 00:00:00.000,202000007287,"004685",1.2468,1.2468,0.426903,0.426903,1.000000,1.000000,1.246800,0.426903,0.422803,152791158,1,2020-02-24 01:37:03.000,2020-02-22 13:45:08.000,37650814
2020-04-20 00:00:00.000,202000007287,"004685",1.3018,1.3018,0.470788,0.470788,1.000000,1.000000,1.301800,0.470788,0.466688,153933787,1,2020-04-20 23:05:58.000,2020-04-20 21:51:15.000,39274940
2020-06-04 00:00:00.000,202000007287,"004685",1.3968,1.3968,0.626756,0.626756,1.000000,1.000000,1.396800,0.626756,0.622656,154407221,1,2020-06-04 22:06:21.000,2020-06-04 20:52:00.000,39659140
2020-09-01 00:00:00.000,202000007287,"004685",1.7943,1.7943,0.894062,0.894062,1.000000,1.000000,1.794300,0.894062,0.889962,156665947,1,2020-09-01 22:05:47.000,2020-09-01 20:51:55.000,40580347
2020-11-02 00:00:00.000,202000007287,"004685",1.7825,1.7825,0.185477,0.185477,1.000000,1.000000,1.782500,0.185477,0.181377,157440303,1,2020-11-02 22:06:43.000,2020-11-02 20:51:51.000,41228601
2020-12-18 00:00:00.000,202000007287,"004685",1.8604,1.8604,-0.209194,-0.209194,1.000000,1.000000,1.860400,-0.209194,-0.213294,165826325,1,2020-12-18 22:16:48.000,2020-12-18 20:52:01.000,43522182
2021-03-23 00:00:00.000,202000007287,"004685",1.8963,1.8963,-0.399181,-0.399181,1.000000,1.000000,1.896300,-0.399181,-0.403281,178904834,1,2021-03-23 22:20:55.000,2021-03-23 20:52:03.000,45058567
2021-07-06 00:00:00.000,202000007287,"004685",2.0752,2.0752,0.353015,0.353015,1.000000,1.000000,2.075200,0.353015,0.348915,196683235,1,2021-07-06 22:13:20.000,2021-07-06 20:51:39.000,46154095
2021-08-26 00:00:00.000,202000007287,"004685",2.2340,2.2340,0.332345,0.332345,1.000000,1.000000,2.234000,0.332345,0.328245,198444427,1,2021-08-26 22:16:36.000,2021-08-26 20:52:06.000,47611422
2021-10-18 00:00:00.000,202000007287,"004685",2.2936,2.2936,0.684811,0.684811,1.000000,1.000000,2.293600,0.684811,0.680711,199488288,1,2021-10-18 22:15:40.000,2021-10-18 20:53:05.000,49374640
2022-06-30 00:00:00.000,202000007287,"004685",3.1408,3.1408,0.220173,0.220173,1.000000,1.000000,3.140800,0.220173,0.216073,267880047,1,2022-06-30 22:19:05.000,2022-06-30 20:49:46.000,53829701
2022-08-17 00:00:00.000,202000007287,"004685",3.4009,3.4009,0.105967,0.105967,1.000000,1.000000,3.400900,0.105967,0.101867,269527836,1,2022-08-17 23:17:14.000,2022-08-17 21:49:25.000,54555799
2022-09-13 00:00:00.000,202000007287,"004685",3.4771,3.4771,0.418760,0.418760,1.000000,1.000000,3.477100,0.418760,0.414660,270065316,1,2022-09-13 21:21:08.000,2022-09-13 19:50:03.000,54969889
2022-10-10 00:00:00.000,202000007287,"004685",3.1751,3.1751,-1.154972,-1.154972,1.000000,1.000000,3.175100,-1.154972,-1.159072,270522176,1,2022-10-10 21:20:29.000,2022-10-10 19:48:18.000,55267801
2022-11-08 00:00:00.000,202000007287,"004685",3.4300,3.4300,0.342275,0.342275,1.000000,1.000000,3.430000,0.342275,0.338175,271008808,1,2022-11-08 21:18:14.000,2022-11-08 19:46:23.000,55709386
2022-12-01 00:00:00.000,202000007287,"004685",3.5510,3.5510,0.141004,0.141004,1.000000,1.000000,3.551000,0.141004,0.136904,271750691,1,2022-12-01 23:23:06.000,2022-12-01 21:46:51.000,56191738
2022-12-26 00:00:00.000,202000007287,"004685",3.5138,3.5138,0.546542,0.546542,1.000000,1.000000,3.513800,0.546542,0.542442,272414056,1,2022-12-26 23:27:56.000,2022-12-26 21:49:51.000,56622023
2023-02-16 00:00:00.000,202000007287,"004685",3.7906,3.7906,-1.289029,-1.289029,1.000000,1.000000,3.790600,-1.289029,-1.293129,273667416,1,2023-02-16 21:25:41.000,2023-02-16 19:48:35.000,57349289
2023-03-14 00:00:00.000,202000007287,"004685",3.7312,3.7312,-1.390137,-1.390137,1.000000,1.000000,3.731200,-1.390137,-1.394237,274196454,1,2023-03-14 23:31:55.000,2023-03-14 21:46:59.000,57842390
2023-04-07 00:00:00.000,202000007287,"004685",3.6919,3.6919,0.577547,0.577547,1.000000,1.000000,3.691900,0.577547,0.573447,274631193,1,2023-04-07 23:31:21.000,2023-04-07 21:46:58.000,58248427
2023-05-04 00:00:00.000,202000007287,"004685",3.7478,3.7478,1.858999,1.858999,1.000000,1.000000,3.747800,1.858999,1.854899,275444221,1,2023-05-04 23:23:53.000,2023-05-04 21:47:59.000,58980632
2018-01-19 00:00:00.000,202000007287,"004685",1.0186,1.0186,0.009818,0.009818,1.000000,1.000000,1.018600,0.009818,0.005718,41273330,1,2018-01-23 00:40:00.000,2018-01-19 21:50:55.000,16598929
2018-04-18 00:00:00.000,202000007287,"004685",1.0453,1.0453,0.422711,0.422711,1.000000,1.000000,1.045300,0.422711,0.418611,43656810,1,2018-04-19 19:46:54.000,2018-04-18 20:51:05.000,17735334
2018-06-14 00:00:00.000,202000007287,"004685",1.0463,1.0463,0.019119,0.019119,1.000000,1.000000,1.046300,0.019119,0.015019,45985337,1,2018-06-15 07:57:29.000,2018-06-14 20:51:51.000,18512046
2018-08-16 00:00:00.000,202000007287,"004685",1.0585,1.0585,-0.122665,-0.122665,1.000000,1.000000,1.058500,-0.122665,-0.126765,47257037,1,2018-08-17 08:36:52.000,2018-08-16 20:51:41.000,19328344
2018-10-18 00:00:00.000,202000007287,"004685",1.0471,1.0471,-0.880348,-0.880348,1.000000,1.000000,1.047100,-0.880348,-0.884448,56827828,1,2018-10-19 01:09:23.000,2018-10-18 20:50:38.000,20302740
2018-12-07 00:00:00.000,202000007287,"004685",1.0848,1.0848,0.027663,0.027663,1.000000,1.000000,1.084800,0.027663,0.023563,66833055,1,2018-12-08 02:36:12.000,2018-12-07 20:50:16.000,21178388
2019-02-13 00:00:00.000,202000007287,"004685",1.0907,1.0907,0.000000,0.000000,1.000000,1.000000,1.090700,0.000000,-0.004100,69897475,1,2019-02-14 02:20:43.000,2019-02-13 20:50:44.000,22662188
2019-04-09 00:00:00.000,202000007287,"004685",1.0989,1.0989,-0.036387,-0.036387,1.000000,1.000000,1.098900,-0.036387,-0.040487,71098590,1,2019-04-10 03:30:24.000,2019-04-09 20:50:10.000,23360172
2019-07-22 00:00:00.000,202000007287,"004685",1.1276,1.1276,-1.044318,-1.044318,1.000000,1.000000,1.127600,-1.044318,-1.048418,137938890,1,2019-07-23 19:02:14.000,2019-07-22 21:47:09.000,27091480
2019-09-10 00:00:00.000,202000007287,"004685",1.1648,1.1648,0.353235,0.353235,1.000000,1.000000,1.164800,0.353235,0.349135,139229683,1,2019-09-11 19:04:23.000,2019-09-10 21:01:57.000,28592735
2019-12-19 00:00:00.000,202000007287,"004685",1.2081,1.2081,0.994817,0.994817,1.000000,1.000000,1.208100,0.994817,0.990717,148388899,1,2019-12-20 01:36:48.000,2019-12-19 20:54:11.000,32400751
2020-04-09 00:00:00.000,202000007287,"004685",1.3178,1.3178,0.541695,0.541695,1.000000,1.000000,1.317800,0.541695,0.537595,153838097,1,2020-04-09 22:06:03.000,2020-04-09 20:51:22.000,39202366
2020-06-02 00:00:00.000,202000007287,"004685",1.3806,1.3806,0.634157,0.634157,1.000000,1.000000,1.380600,0.634157,0.630057,154384819,1,2020-06-02 22:06:04.000,2020-06-02 20:51:55.000,39640216
2020-07-20 00:00:00.000,202000007287,"004685",1.5853,1.5853,3.668585,3.668585,1.000000,1.000000,1.585300,3.668585,3.664485,156190117,1,2020-07-20 22:05:35.000,2020-07-20 20:51:52.000,40188236
2020-10-09 00:00:00.000,202000007287,"004685",1.7882,1.7882,1.961455,1.961455,1.000000,1.000000,1.788200,1.961455,1.957355,157020346,1,2020-10-09 22:06:02.000,2020-10-09 20:51:16.000,40887981
2020-11-24 00:00:00.000,202000007287,"004685",1.8872,1.8872,0.084854,0.084854,1.000000,1.000000,1.887200,0.084854,0.080754,158193804,1,2020-11-24 22:11:45.000,2020-11-24 20:51:54.000,41855583
2021-01-19 00:00:00.000,202000007287,"004685",1.7741,1.7741,1.007743,1.007743,1.000000,1.000000,1.774100,1.007743,1.003643,178017067,1,2021-01-19 22:14:53.000,2021-01-19 20:51:18.000,44435155
2021-08-10 00:00:00.000,202000007287,"004685",2.1288,2.1288,0.890995,0.890995,1.000000,1.000000,2.128800,0.890995,0.886895,197397700,1,2021-08-10 22:13:27.000,2021-08-10 20:51:38.000,46573460
2021-12-13 00:00:00.000,202000007287,"004685",2.4045,2.4045,0.501567,0.501567,1.000000,1.000000,2.404500,0.501567,0.497467,201958528,1,2021-12-13 23:17:21.000,2021-12-13 21:52:00.000,50661031
2022-01-13 00:00:00.000,202000007287,"004685",2.6847,2.6847,0.126804,0.126804,1.000000,1.000000,2.684700,0.126804,0.122704,258296581,1,2022-01-13 22:16:50.000,2022-01-13 20:51:49.000,51319043
2022-02-18 00:00:00.000,202000007287,"004685",2.7322,2.7322,0.916008,0.916008,1.000000,1.000000,2.732200,0.916008,0.911908,261261356,1,2022-02-18 22:20:16.000,2022-02-18 20:48:49.000,51782694
2022-03-21 00:00:00.000,202000007287,"004685",2.8086,2.8086,1.448438,1.448438,1.000000,1.000000,2.808600,1.448438,1.444338,262314152,1,2022-03-21 23:17:20.000,2022-03-21 21:50:11.000,52241702
2022-04-20 00:00:00.000,202000007287,"004685",2.8484,2.8484,-0.133230,-0.133230,1.000000,1.000000,2.848400,-0.133230,-0.137330,265292941,1,2022-04-21 01:14:17.000,2022-04-20 23:46:47.000,52666036
2022-05-23 00:00:00.000,202000007287,"004685",2.9038,2.9038,1.520819,1.520819,1.000000,1.000000,2.903800,1.520819,1.516719,265897790,1,2022-05-23 22:19:30.000,2022-05-23 20:46:48.000,53244598
2022-06-20 00:00:00.000,202000007287,"004685",3.0527,3.0527,1.371455,1.371455,1.000000,1.000000,3.052700,1.371455,1.367355,267712615,1,2022-06-20 22:19:40.000,2022-06-20 20:49:48.000,53673377
2022-07-15 00:00:00.000,202000007287,"004685",3.0979,3.0979,-2.416052,-2.416052,1.000000,1.000000,3.097900,-2.416052,-2.420152,268127431,1,2022-07-15 22:19:43.000,2022-07-15 20:46:46.000,54063910
2022-09-28 00:00:00.000,202000007287,"004685",3.2533,3.2533,-0.889566,-0.889566,1.000000,1.000000,3.253300,-0.889566,-0.893666,270456287,1,2022-09-28 22:21:45.000,2022-09-28 20:49:18.000,55210251
2022-11-18 00:00:00.000,202000007287,"004685",3.5065,3.5065,-0.688229,-0.688229,1.000000,1.000000,3.506500,-0.688229,-0.692329,271247519,1,2022-11-18 21:30:49.000,2022-11-18 19:46:51.000,55957231
2023-01-06 00:00:00.000,202000007287,"004685",3.5731,3.5731,-0.542782,-0.542782,1.000000,1.000000,3.573100,-0.542782,-0.546882,272625169,1,2023-01-06 21:25:02.000,2023-01-06 19:46:48.000,56820359
2023-05-30 00:00:00.000,202000007287,"004685",3.7852,3.7852,0.190577,0.190577,1.000000,1.000000,3.785200,0.190577,0.186477,276270917,1,2023-05-30 21:28:44.000,2023-05-30 19:48:58.000,59418826
2017-12-11 00:00:00.000,202000007287,"004685",1.0184,1.0184,-0.009818,-0.009818,1.000000,1.000000,1.018400,-0.009818,-0.013918,35323461,1,2017-12-12 15:36:22.000,2017-12-11 20:51:03.000,15455118
2018-02-09 00:00:00.000,202000007287,"004685",1.0134,1.0134,-0.822079,-0.822079,1.000000,1.000000,1.013400,-0.822079,-0.826179,41498581,1,2018-02-10 08:59:01.000,2018-02-09 20:52:48.000,16823518
2018-05-04 00:00:00.000,202000007287,"004685",1.0462,1.0462,0.105253,0.105253,1.000000,1.000000,1.046200,0.105253,0.101153,45100221,1,2018-05-05 07:38:06.000,2018-05-04 20:52:02.000,17869945
2018-07-10 00:00:00.000,202000007287,"004685",1.0563,1.0563,0.189699,0.189699,1.000000,1.000000,1.056300,0.189699,0.185599,46821536,1,2018-07-11 10:34:17.000,2018-07-10 20:51:43.000,18974630
2018-09-13 00:00:00.000,202000007287,"004685",1.0563,1.0563,0.047357,0.047357,1.000000,1.000000,1.056300,0.047357,0.043257,51009816,1,2018-09-14 08:57:46.000,2018-09-13 20:52:09.000,19716400
2018-11-27 00:00:00.000,202000007287,"004685",1.0831,1.0831,0.027706,0.027706,1.000000,1.000000,1.083100,0.027706,0.023606,57404315,1,2018-11-28 01:55:19.000,2018-11-27 19:50:07.000,20808707
2019-01-15 00:00:00.000,202000007287,"004685",1.0889,1.0889,0.009184,0.009184,1.000000,1.000000,1.088900,0.009184,0.005084,68205256,1,2019-01-16 03:03:21.000,2019-01-15 20:50:18.000,21986500
